,user_id,nationalpark_id,rating
1794,29,59,
1795,29,60,
1796,29,61,
1797,29,62,
1798,30,1,
1799,30,2,
1800,30,3,5
1801,30,4,
1802,30,5,
1803,30,6,
1804,30,7,
1805,30,8,
1806,30,9,
1807,30,10,
1808,30,11,
1809,30,12,
1810,30,13,
1811,30,14,
1812,30,15,
1813,30,16,
1814,30,17,
1815,30,18,
1816,30,19,
1817,30,20,
1818,30,21,
1819,30,22,
1820,30,23,
1821,30,24,4.5
1822,30,25,
1823,30,26,
1824,30,27,
1825,30,28,
1826,30,29,
1827,30,30,
1828,30,31,
1829,30,32,
1830,30,33,4.5
1831,30,34,
1832,30,35,
1833,30,36,
1834,30,37,
1835,30,38,
1836,30,39,
1837,30,40,
1838,30,41,
1839,30,42,5
1840,30,43,
1841,30,44,
1842,30,45,
1843,30,46,
1844,30,47,
1845,30,48,
1846,30,49,5
1847,30,50,
1848,30,51,
1849,30,52,
1850,30,53,
1851,30,54,
1852,30,55,
1853,30,56,
1854,30,57,
1855,30,58,
1856,30,59,
1857,30,60,
1858,30,61,
1859,30,62,
1860,31,1,
1861,31,2,
1862,31,3,
1863,31,4,
1864,31,5,
1865,31,6,
1866,31,7,
1867,31,8,
1868,31,9,
1869,31,10,
1870,31,11,
1871,31,12,
1872,31,13,
1873,31,14,
1874,31,15,
1875,31,16,
1876,31,17,
1877,31,18,
1878,31,19,5
1879,31,20,
1880,31,21,
1881,31,22,
1882,31,23,
1883,31,24,5
1884,31,25,
1885,31,26,
1886,31,27,
1887,31,28,
1888,31,29,
1889,31,30,5
1890,31,31,
1891,31,32,
1892,31,33,
1893,31,34,
1894,31,35,
1895,31,36,
1896,31,37,
1897,31,38,5
1898,31,39,
1899,31,40,
1900,31,41,
1901,31,42,
1902,31,43,5
1903,31,44,
1904,31,45,
1905,31,46,
1906,31,47,
1907,31,48,5
1908,31,49,
1909,31,50,
1910,31,51,
1911,31,52,5
1912,31,53,
1913,31,54,
1914,31,55,
1915,31,56,
1916,31,57,
1917,31,58,
1918,31,59,
1919,31,60,
1920,31,61,
1921,31,62,
1922,32,1,
1923,32,2,
1924,32,3,
1925,32,4,
1926,32,5,
1927,32,6,
1928,32,7,
1929,32,8,
1930,32,9,
1931,32,10,
1932,32,11,
1933,32,12,
1934,32,13,
1935,32,14,
1936,32,15,
1937,32,16,
1938,32,17,
1939,32,18,
1940,32,19,
1941,32,20,
1942,32,21,
1943,32,22,
1944,32,23,
1945,32,24,
1946,32,25,
1947,32,26,
1948,32,27,
1949,32,28,
1950,32,29,
1951,32,30,
1952,32,31,
1953,32,32,
1954,32,33,
1955,32,34,
1956,32,35,
1957,32,36,
1958,32,37,
1959,32,38,
1960,32,39,
1961,32,40,
1962,32,41,
1963,32,42,
1964,32,43,
1965,32,44,
1966,32,45,
1967,32,46,
1968,32,47,
1969,32,48,
1970,32,49,
1971,32,50,
1972,32,51,
1973,32,52,
1974,32,53,
1975,32,54,
1976,32,55,
1977,32,56,
1978,32,57,
1979,32,58,
1980,32,59,
1981,32,60,
1982,32,61,
1983,32,62,
1984,33,1,
1985,33,2,
1986,33,3,
1987,33,4,
1988,33,5,
1989,33,6,
1990,33,7,
1991,33,8,
1992,33,9,
1993,33,10,
1994,33,11,
1995,33,12,
1996,33,13,
1997,33,14,
1998,33,15,
1999,33,16,
2000,33,17,
2001,33,18,
2002,33,19,4
2003,33,20,
2004,33,21,
2005,33,22,
2006,33,23,
2007,33,24,
2008,33,25,
2009,33,26,
2010,33,27,
2011,33,28,5
2012,33,29,
2013,33,30,
2014,33,31,
2015,33,32,
2016,33,33,
2017,33,34,
2018,33,35,
2019,33,36,
2020,33,37,
2021,33,38,
2022,33,39,
2023,33,40,
2024,33,41,
2025,33,42,
2026,33,43,
2027,33,44,
2028,33,45,
2029,33,46,
2030,33,47,
2031,33,48,
2032,33,49,
2033,33,50,
2034,33,51,
2035,33,52,
2036,33,53,
2037,33,54,
2038,33,55,
2039,33,56,
2040,33,57,
2041,33,58,
2042,33,59,
2043,33,60,5
2044,33,61,5
2045,33,62,
2046,34,1,3
2047,34,2,
2048,34,3,4
2049,34,4,5
2050,34,5,
2051,34,6,
2052,34,7,2.5
2053,34,8,4.5
2054,34,9,
2055,34,10,2.5
2056,34,11,
2057,34,12,
2058,34,13,
2059,34,14,
2060,34,15,
2061,34,16,
2062,34,17,4.5
2063,34,18,
2064,34,19,
2065,34,20,
2066,34,21,1
2067,34,22,
2068,34,23,5
2069,34,24,5
2070,34,25,5
2071,34,26,
2072,34,27,2.5
2073,34,28,4.5
2074,34,29,
2075,34,30,
2076,34,31,
2077,34,32,
2078,34,33,
2079,34,34,
2080,34,35,
2081,34,36,
2082,34,37,4
2083,34,38,
2084,34,39,
2085,34,40,
2086,34,41,
2087,34,42,2
2088,34,43,
2089,34,44,4
2090,34,45,4.5
2091,34,46,4
2092,34,47,1.5
2093,34,48,
2094,34,49,
2095,34,50,3.5
2096,34,51,
2097,34,52,3.5
2098,34,53,
2099,34,54,3
2100,34,55,
2101,34,56,
2102,34,57,
2103,34,58,
2104,34,59,
2105,34,60,4
2106,34,61,4.5
2107,34,62,4.5
2108,35,1,
2109,35,2,
2110,35,3,4.5
2111,35,4,
2112,35,5,
2113,35,6,
2114,35,7,4.5
2115,35,8,5
2116,35,9,4.5
2117,35,10,5
2118,35,11,
2119,35,12,
2120,35,13,
2121,35,14,
2122,35,15,
2123,35,16,
2124,35,17,5
2125,35,18,
2126,35,19,
2127,35,20,
2128,35,21,
2129,35,22,
2130,35,23,
2131,35,24,5
2132,35,25,
2133,35,26,3.5
2134,35,27,4
2135,35,28,
2136,35,29,
2137,35,30,
2138,35,31,
2139,35,32,
2140,35,33,
2141,35,34,
2142,35,35,
2143,35,36,
2144,35,37,4
2145,35,38,
2146,35,39,
2147,35,40,
2148,35,41,
2149,35,42,
2150,35,43,3.5
2151,35,44,
2152,35,45,5
2153,35,46,5
2154,35,47,3.5
2155,35,48,
2156,35,49,
2157,35,50,4.5
2158,35,51,4.5
2159,35,52,
2160,35,53,
2161,35,54,
2162,35,55,
2163,35,56,
2164,35,57,3.5
2165,35,58,
2166,35,59,4.5
2167,35,60,
2168,35,61,
2169,35,62,5
2170,36,1,
2171,36,2,
2172,36,3,
2173,36,4,
2174,36,5,
2175,36,6,
2176,36,7,
2177,36,8,
2178,36,9,
2179,36,10,
2180,36,11,
2181,36,12,
2182,36,13,
2183,36,14,4
2184,36,15,
2185,36,16,
2186,36,17,
2187,36,18,
2188,36,19,4
2189,36,20,
2190,36,21,
2191,36,22,
2192,36,23,
2193,36,24,4
2194,36,25,
2195,36,26,
2196,36,27,
2197,36,28,
2198,36,29,
2199,36,30,
2200,36,31,
2201,36,32,
2202,36,33,
2203,36,34,
2204,36,35,
2205,36,36,
2206,36,37,
2207,36,38,
2208,36,39,
2209,36,40,
2210,36,41,
2211,36,42,
2212,36,43,
2213,36,44,
2214,36,45,
2215,36,46,
2216,36,47,
2217,36,48,
2218,36,49,4.5
2219,36,50,
2220,36,51,3
2221,36,52,4.5
2222,36,53,
2223,36,54,
2224,36,55,
2225,36,56,
2226,36,57,
2227,36,58,
2228,36,59,
2229,36,60,
2230,36,61,
2231,36,62,
2232,37,1,
2233,37,2,
2234,37,3,4
2235,37,4,4
2236,37,5,
2237,37,6,
2238,37,7,
2239,37,8,
2240,37,9,3.5
2241,37,10,
2242,37,11,
2243,37,12,
2244,37,13,
2245,37,14,
2246,37,15,
2247,37,16,
2248,37,17,
2249,37,18,
2250,37,19,
2251,37,20,
2252,37,21,
2253,37,22,
2254,37,23,5
2255,37,24,4
2256,37,25,5
2257,37,26,
2258,37,27,
2259,37,28,
2260,37,29,
2261,37,30,
2262,37,31,
2263,37,32,
2264,37,33,0.5
2265,37,34,
2266,37,35,
2267,37,36,
2268,37,37,
2269,37,38,
2270,37,39,
2271,37,40,
2272,37,41,
2273,37,42,
2274,37,43,
2275,37,44,
2276,37,45,
2277,37,46,
2278,37,47,
2279,37,48,
2280,37,49,
2281,37,50,
2282,37,51,
2283,37,52,
2284,37,53,
2285,37,54,
2286,37,55,
2287,37,56,
2288,37,57,
2289,37,58,
2290,37,59,
2291,37,60,4
2292,37,61,5
2293,37,62,
2294,38,1,4
2295,38,2,
2296,38,3,
2297,38,4,
2298,38,5,
2299,38,6,
2300,38,7,4
2301,38,8,4
2302,38,9,
2303,38,10,4
2304,38,11,
2305,38,12,
2306,38,13,
2307,38,14,
2308,38,15,
2309,38,16,4
2310,38,17,
2311,38,18,
2312,38,19,
2313,38,20,
2314,38,21,
2315,38,22,
2316,38,23,5
2317,38,24,5
2318,38,25,
2319,38,26,
2320,38,27,4
2321,38,28,
2322,38,29,
2323,38,30,
2324,38,31,
2325,38,32,
2326,38,33,
2327,38,34,
2328,38,35,
2329,38,36,
2330,38,37,
2331,38,38,
2332,38,39,
2333,38,40,
2334,38,41,
2335,38,42,
2336,38,43,
2337,38,44,
2338,38,45,
2339,38,46,5
2340,38,47,
2341,38,48,
2342,38,49,
2343,38,50,5
2344,38,51,
2345,38,52,
2346,38,53,3.5
2347,38,54,
2348,38,55,
2349,38,56,
2350,38,57,
2351,38,58,
2352,38,59,
2353,38,60,
2354,38,61,
2355,38,62,4
2356,39,1,
2357,39,2,
2358,39,3,
2359,39,4,
2360,39,5,
2361,39,6,
2362,39,7,
2363,39,8,
2364,39,9,
2365,39,10,
2366,39,11,
2367,39,12,
2368,39,13,2.5
2369,39,14,
2370,39,15,
2371,39,16,
2372,39,17,
2373,39,18,
2374,39,19,
2375,39,20,
2376,39,21,
2377,39,22,
2378,39,23,
2379,39,24,
2380,39,25,
2381,39,26,
2382,39,27,
2383,39,28,4
2384,39,29,
2385,39,30,
2386,39,31,
2387,39,32,
2388,39,33,4
2389,39,34,
2390,39,35,5
2391,39,36,
2392,39,37,
2393,39,38,
2394,39,39,
2395,39,40,
2396,39,41,
2397,39,42,4
2398,39,43,
2399,39,44,
2400,39,45,
2401,39,46,
2402,39,47,
2403,39,48,
2404,39,49,
2405,39,50,
2406,39,51,
2407,39,52,
2408,39,53,
2409,39,54,
2410,39,55,
2411,39,56,
2412,39,57,
2413,39,58,
2414,39,59,
2415,39,60,
2416,39,61,
2417,39,62,
2418,40,1,
2419,40,2,
2420,40,3,
2421,40,4,
2422,40,5,
2423,40,6,
2424,40,7,
2425,40,8,
2426,40,9,
2427,40,10,
2428,40,11,
2429,40,12,
2430,40,13,
2431,40,14,
2432,40,15,
2433,40,16,
2434,40,17,
2435,40,18,
2436,40,19,
2437,40,20,
2438,40,21,1.5
2439,40,22,
2440,40,23,4.5
2441,40,24,
2442,40,25,
2443,40,26,
2444,40,27,
2445,40,28,
2446,40,29,
2447,40,30,
2448,40,31,
2449,40,32,
2450,40,33,
2451,40,34,
2452,40,35,
2453,40,36,
2454,40,37,
2455,40,38,
2456,40,39,
2457,40,40,
2458,40,41,
2459,40,42,
2460,40,43,
2461,40,44,
2462,40,45,
2463,40,46,
2464,40,47,
2465,40,48,3
2466,40,49,
2467,40,50,
2468,40,51,
2469,40,52,
2470,40,53,
2471,40,54,2
2472,40,55,
2473,40,56,
2474,40,57,
2475,40,58,
2476,40,59,
2477,40,60,
2478,40,61,4.5
2479,40,62,
2480,41,1,
2481,41,2,
2482,41,3,
2483,41,4,
2484,41,5,
2485,41,6,
2486,41,7,
2487,41,8,
2488,41,9,
2489,41,10,
2490,41,11,
2491,41,12,
2492,41,13,
2493,41,14,
2494,41,15,
2495,41,16,1.5
2496,41,17,
2497,41,18,
2498,41,19,
2499,41,20,
2500,41,21,
2501,41,22,
2502,41,23,
2503,41,24,2
2504,41,25,2.5
2505,41,26,
2506,41,27,
2507,41,28,
2508,41,29,
2509,41,30,
2510,41,31,
2511,41,32,
2512,41,33,
2513,41,34,
2514,41,35,
2515,41,36,
2516,41,37,
2517,41,38,
2518,41,39,
2519,41,40,
2520,41,41,2
2521,41,42,
2522,41,43,
2523,41,44,
2524,41,45,
2525,41,46,
2526,41,47,
2527,41,48,
2528,41,49,2.5
2529,41,50,
2530,41,51,
2531,41,52,
2532,41,53,
2533,41,54,
2534,41,55,
2535,41,56,
2536,41,57,
2537,41,58,
2538,41,59,
2539,41,60,2.5
2540,41,61,2
2541,41,62,
2542,42,1,
2543,42,2,
2544,42,3,
2545,42,4,
2546,42,5,
2547,42,6,
2548,42,7,
2549,42,8,3.5
2550,42,9,
2551,42,10,
2552,42,11,
2553,42,12,
2554,42,13,
2555,42,14,3.5
2556,42,15,
2557,42,16,
2558,42,17,
2559,42,18,
2560,42,19,
2561,42,20,
2562,42,21,
2563,42,22,3.5
2564,42,23,
2565,42,24,
2566,42,25,
2567,42,26,
2568,42,27,
2569,42,28,
2570,42,29,
2571,42,30,
2572,42,31,
2573,42,32,
2574,42,33,
2575,42,34,
2576,42,35,
2577,42,36,
2578,42,37,
2579,42,38,
2580,42,39,
2581,42,40,
2582,42,41,
2583,42,42,
2584,42,43,
2585,42,44,4
2586,42,45,
2587,42,46,
2588,42,47,
2589,42,48,
2590,42,49,4
2591,42,50,
2592,42,51,
2593,42,52,4
2594,42,53,
2595,42,54,
2596,42,55,
2597,42,56,
2598,42,57,
2599,42,58,
2600,42,59,
2601,42,60,
2602,42,61,4.5
2603,42,62,3.5
2604,43,1,
2605,43,2,
2606,43,3,
2607,43,4,
2608,43,5,
2609,43,6,
2610,43,7,
2611,43,8,
2612,43,9,
2613,43,10,
2614,43,11,
2615,43,12,4.5
2616,43,13,
2617,43,14,3.5
2618,43,15,
2619,43,16,
2620,43,17,
2621,43,18,
2622,43,19,
2623,43,20,
2624,43,21,
2625,43,22,
2626,43,23,
2627,43,24,
2628,43,25,
2629,43,26,
2630,43,27,
2631,43,28,
2632,43,29,
2633,43,30,
2634,43,31,3
2635,43,32,
2636,43,33,
2637,43,34,
2638,43,35,
2639,43,36,
2640,43,37,
2641,43,38,
2642,43,39,
2643,43,40,
2644,43,41,
2645,43,42,
2646,43,43,
2647,43,44,5
2648,43,45,4.5
2649,43,46,5
2650,43,47,
2651,43,48,3
2652,43,49,
2653,43,50,
2654,43,51,
2655,43,52,
2656,43,53,
2657,43,54,
2658,43,55,
2659,43,56,
2660,43,57,
2661,43,58,
2662,43,59,
2663,43,60,
2664,43,61,
2665,43,62,
2666,44,1,
2667,44,2,
2668,44,3,
2669,44,4,
2670,44,5,
2671,44,6,
2672,44,7,
2673,44,8,
2674,44,9,
2675,44,10,
2676,44,11,
2677,44,12,
2678,44,13,
2679,44,14,
2680,44,15,
2681,44,16,
2682,44,17,
2683,44,18,
2684,44,19,
2685,44,20,
2686,44,21,
2687,44,22,
2688,44,23,
2689,44,24,3.5
2690,44,25,
2691,44,26,
2692,44,27,
2693,44,28,
2694,44,29,
2695,44,30,
2696,44,31,
2697,44,32,
2698,44,33,
2699,44,34,
2700,44,35,3
2701,44,36,
2702,44,37,
2703,44,38,
2704,44,39,
2705,44,40,
2706,44,41,
2707,44,42,
2708,44,43,
2709,44,44,
2710,44,45,
2711,44,46,
2712,44,47,
2713,44,48,
2714,44,49,
2715,44,50,
2716,44,51,
2717,44,52,
2718,44,53,
2719,44,54,
2720,44,55,
2721,44,56,
2722,44,57,
2723,44,58,
2724,44,59,
2725,44,60,
2726,44,61,
2727,44,62,3
2728,45,1,
2729,45,2,
2730,45,3,
2731,45,4,
2732,45,5,
2733,45,6,
2734,45,7,
2735,45,8,
2736,45,9,
2737,45,10,
2738,45,11,
2739,45,12,
2740,45,13,
2741,45,14,
2742,45,15,
2743,45,16,
2744,45,17,
2745,45,18,
2746,45,19,
2747,45,20,
2748,45,21,
2749,45,22,
2750,45,23,
2751,45,24,
2752,45,25,
2753,45,26,
2754,45,27,
2755,45,28,
2756,45,29,
2757,45,30,
2758,45,31,
2759,45,32,
2760,45,33,
2761,45,34,
2762,45,35,
2763,45,36,
2764,45,37,
2765,45,38,
2766,45,39,
2767,45,40,
2768,45,41,
2769,45,42,
2770,45,43,
2771,45,44,
2772,45,45,
2773,45,46,
2774,45,47,
2775,45,48,
2776,45,49,
2777,45,50,
2778,45,51,
2779,45,52,
2780,45,53,
2781,45,54,
2782,45,55,
2783,45,56,
2784,45,57,
2785,45,58,
2786,45,59,
2787,45,60,
2788,45,61,
2789,45,62,
2790,46,1,3.5
2791,46,2,
2792,46,3,
2793,46,4,4
2794,46,5,
2795,46,6,
2796,46,7,
2797,46,8,4
2798,46,9,
2799,46,10,4.5
2800,46,11,
2801,46,12,
2802,46,13,
2803,46,14,
2804,46,15,
2805,46,16,3.5
2806,46,17,
2807,46,18,
2808,46,19,
2809,46,20,
2810,46,21,
2811,46,22,
2812,46,23,4.5
2813,46,24,4
2814,46,25,4.5
2815,46,26,
2816,46,27,4
2817,46,28,
2818,46,29,
2819,46,30,
2820,46,31,
2821,46,32,
2822,46,33,
2823,46,34,4
2824,46,35,
2825,46,36,
2826,46,37,
2827,46,38,
2828,46,39,
2829,46,40,
2830,46,41,
2831,46,42,
2832,46,43,4
2833,46,44,
2834,46,45,
2835,46,46,3.5
2836,46,47,
2837,46,48,
2838,46,49,
2839,46,50,4
2840,46,51,
2841,46,52,
2842,46,53,
2843,46,54,4.5
2844,46,55,
2845,46,56,4
2846,46,57,
2847,46,58,4
2848,46,59,
2849,46,60,4
2850,46,61,
2851,46,62,4.5
2852,47,1,
2853,47,2,
2854,47,3,
2855,47,4,
2856,47,5,
2857,47,6,
2858,47,7,
2859,47,8,
2860,47,9,
2861,47,10,
2862,47,11,
2863,47,12,
2864,47,13,
2865,47,14,
2866,47,15,
2867,47,16,
2868,47,17,2.5
2869,47,18,
2870,47,19,
2871,47,20,
2872,47,21,
2873,47,22,3.5
2874,47,23,
2875,47,24,2.5
2876,47,25,4
2877,47,26,
2878,47,27,
2879,47,28,
2880,47,29,
2881,47,30,
2882,47,31,
2883,47,32,
2884,47,33,
2885,47,34,
2886,47,35,3
2887,47,36,
2888,47,37,
2889,47,38,
2890,47,39,
2891,47,40,
2892,47,41,
2893,47,42,
2894,47,43,
2895,47,44,
2896,47,45,
2897,47,46,
2898,47,47,
2899,47,48,
2900,47,49,
2901,47,50,
2902,47,51,3.5
2903,47,52,
2904,47,53,
2905,47,54,
2906,47,55,4.5
2907,47,56,
2908,47,57,
2909,47,58,
2910,47,59,
2911,47,60,5
2912,47,61,4
2913,47,62,
2914,48,1,
2915,48,2,
2916,48,3,4
2917,48,4,
2918,48,5,5
2919,48,6,
2920,48,7,
2921,48,8,4
2922,48,9,4.5
2923,48,10,5
2924,48,11,4
2925,48,12,
2926,48,13,
2927,48,14,
2928,48,15,
2929,48,16,5
2930,48,17,
2931,48,18,
2932,48,19,
2933,48,20,
2934,48,21,
2935,48,22,
2936,48,23,
2937,48,24,4
2938,48,25,
2939,48,26,
2940,48,27,
2941,48,28,
2942,48,29,4
2943,48,30,
2944,48,31,
2945,48,32,
2946,48,33,
2947,48,34,
2948,48,35,
2949,48,36,
2950,48,37,
2951,48,38,
2952,48,39,
2953,48,40,
2954,48,41,
2955,48,42,
2956,48,43,4
2957,48,44,
2958,48,45,
2959,48,46,
2960,48,47,3.5
2961,48,48,
2962,48,49,
2963,48,50,
2964,48,51,
2965,48,52,
2966,48,53,
2967,48,54,
2968,48,55,
2969,48,56,
2970,48,57,
2971,48,58,
2972,48,59,
2973,48,60,
2974,48,61,4.5
2975,48,62,4.5
2976,49,1,
2977,49,2,
2978,49,3,4
2979,49,4,3
2980,49,5,
2981,49,6,
2982,49,7,
2983,49,8,4.5
2984,49,9,4
2985,49,10,5
2986,49,11,
2987,49,12,
2988,49,13,
2989,49,14,
2990,49,15,
2991,49,16,
2992,49,17,
2993,49,18,
2994,49,19,
2995,49,20,
2996,49,21,3
2997,49,22,
2998,49,23,
2999,49,24,3.5
3000,49,25,5
3001,49,26,4.5
3002,49,27,
3003,49,28,
3004,49,29,
3005,49,30,
3006,49,31,
3007,49,32,
3008,49,33,
3009,49,34,
3010,49,35,
3011,49,36,
3012,49,37,
3013,49,38,
3014,49,39,
3015,49,40,
3016,49,41,
3017,49,42,2.5
3018,49,43,
3019,49,44,
3020,49,45,
3021,49,46,
3022,49,47,
3023,49,48,
3024,49,49,
3025,49,50,
3026,49,51,
3027,49,52,
3028,49,53,4
3029,49,54,
3030,49,55,
3031,49,56,
3032,49,57,
3033,49,58,
3034,49,59,
3035,49,60,4
3036,49,61,
3037,49,62,5
3038,50,1,
3039,50,2,
3040,50,3,4.5
3041,50,4,
3042,50,5,
3043,50,6,
3044,50,7,
3045,50,8,
3046,50,9,4.5
3047,50,10,
3048,50,11,
3049,50,12,
3050,50,13,
3051,50,14,
3052,50,15,
3053,50,16,
3054,50,17,
3055,50,18,
3056,50,19,
3057,50,20,
3058,50,21,4.5
3059,50,22,
3060,50,23,
3061,50,24,4.5
3062,50,25,
3063,50,26,
3064,50,27,
3065,50,28,
3066,50,29,
3067,50,30,
3068,50,31,
3069,50,32,
3070,50,33,
3071,50,34,
3072,50,35,
3073,50,36,
3074,50,37,
3075,50,38,
3076,50,39,
3077,50,40,
3078,50,41,
3079,50,42,
3080,50,43,
3081,50,44,
3082,50,45,
3083,50,46,
3084,50,47,
3085,50,48,
3086,50,49,4.5
3087,50,50,
3088,50,51,
3089,50,52,
3090,50,53,
3091,50,54,
3092,50,55,
3093,50,56,
3094,50,57,
3095,50,58,
3096,50,59,
3097,50,60,
3098,50,61,
3099,50,62,
3100,51,1,
3101,51,2,
3102,51,3,
3103,51,4,5
3104,51,5,
3105,51,6,
3106,51,7,
3107,51,8,
3108,51,9,
3109,51,10,
3110,51,11,
3111,51,12,
3112,51,13,
3113,51,14,
3114,51,15,
3115,51,16,
3116,51,17,
3117,51,18,
3118,51,19,
3119,51,20,
3120,51,21,
3121,51,22,
3122,51,23,5
3123,51,24,
3124,51,25,
3125,51,26,
3126,51,27,
3127,51,28,
3128,51,29,
3129,51,30,
3130,51,31,
3131,51,32,
3132,51,33,
3133,51,34,
3134,51,35,
3135,51,36,
3136,51,37,
3137,51,38,
3138,51,39,
3139,51,40,
3140,51,41,
3141,51,42,
3142,51,43,
3143,51,44,
3144,51,45,
3145,51,46,
3146,51,47,
3147,51,48,
3148,51,49,
3149,51,50,
3150,51,51,
3151,51,52,
3152,51,53,5
3153,51,54,
3154,51,55,
3155,51,56,
3156,51,57,
3157,51,58,
3158,51,59,
3159,51,60,5
3160,51,61,5
3161,51,62,
3162,52,1,
3163,52,2,
3164,52,3,
3165,52,4,
3166,52,5,
3167,52,6,
3168,52,7,
3169,52,8,
3170,52,9,
3171,52,10,
3172,52,11,
3173,52,12,
3174,52,13,
3175,52,14,
3176,52,15,3.5
3177,52,16,
3178,52,17,
3179,52,18,
3180,52,19,3.5
3181,52,20,
3182,52,21,
3183,52,22,
3184,52,23,
3185,52,24,
3186,52,25,
3187,52,26,
3188,52,27,
3189,52,28,4
3190,52,29,
3191,52,30,
3192,52,31,
3193,52,32,
3194,52,33,2
3195,52,34,
3196,52,35,
3197,52,36,
3198,52,37,
3199,52,38,
3200,52,39,
3201,52,40,
3202,52,41,
3203,52,42,4.5
3204,52,43,
3205,52,44,
3206,52,45,
3207,52,46,
3208,52,47,
3209,52,48,
3210,52,49,
3211,52,50,5
3212,52,51,
3213,52,52,
3214,52,53,
3215,52,54,
3216,52,55,
3217,52,56,
3218,52,57,
3219,52,58,
3220,52,59,
3221,52,60,
3222,52,61,
3223,52,62,
3224,53,1,5
3225,53,2,
3226,53,3,
3227,53,4,
3228,53,5,
3229,53,6,4
3230,53,7,
3231,53,8,
3232,53,9,
3233,53,10,
3234,53,11,
3235,53,12,
3236,53,13,
3237,53,14,
3238,53,15,3.5
3239,53,16,
3240,53,17,
3241,53,18,5
3242,53,19,4.5
3243,53,20,
3244,53,21,
3245,53,22,
3246,53,23,5
3247,53,24,4
3248,53,25,4.5
3249,53,26,
3250,53,27,
3251,53,28,3
3252,53,29,
3253,53,30,
3254,53,31,
3255,53,32,
3256,53,33,
3257,53,34,
3258,53,35,
3259,53,36,
3260,53,37,
3261,53,38,
3262,53,39,
3263,53,40,
3264,53,41,
3265,53,42,4
3266,53,43,
3267,53,44,
3268,53,45,
3269,53,46,
3270,53,47,
3271,53,48,
3272,53,49,
3273,53,50,
3274,53,51,
3275,53,52,
3276,53,53,
3277,53,54,
3278,53,55,5
3279,53,56,
3280,53,57,
3281,53,58,
3282,53,59,
3283,53,60,5
3284,53,61,
3285,53,62,5
3286,54,1,
3287,54,2,
3288,54,3,4.5
3289,54,4,
3290,54,5,
3291,54,6,
3292,54,7,
3293,54,8,4.5
3294,54,9,
3295,54,10,
3296,54,11,
3297,54,12,
3298,54,13,
3299,54,14,
3300,54,15,
3301,54,16,
3302,54,17,
3303,54,18,
3304,54,19,
3305,54,20,
3306,54,21,
3307,54,22,
3308,54,23,
3309,54,24,4
3310,54,25,4
3311,54,26,
3312,54,27,
3313,54,28,
3314,54,29,
3315,54,30,
3316,54,31,4.5
3317,54,32,
3318,54,33,
3319,54,34,
3320,54,35,5
3321,54,36,
3322,54,37,
3323,54,38,
3324,54,39,
3325,54,40,
3326,54,41,
3327,54,42,
3328,54,43,
3329,54,44,
3330,54,45,
3331,54,46,
3332,54,47,
3333,54,48,
3334,54,49,4.5
3335,54,50,
3336,54,51,
3337,54,52,5
3338,54,53,
3339,54,54,
3340,54,55,
3341,54,56,
3342,54,57,
3343,54,58,
3344,54,59,
3345,54,60,4.5
3346,54,61,5
3347,54,62,4
3348,55,1,4
3349,55,2,
3350,55,3,4.5
3351,55,4,
3352,55,5,
3353,55,6,
3354,55,7,
3355,55,8,5
3356,55,9,
3357,55,10,
3358,55,11,4.5
3359,55,12,3
3360,55,13,
3361,55,14,
3362,55,15,
3363,55,16,4
3364,55,17,
3365,55,18,
3366,55,19,4
3367,55,20,
3368,55,21,3.5
3369,55,22,4
3370,55,23,5
3371,55,24,4
3372,55,25,5
3373,55,26,
3374,55,27,
3375,55,28,
3376,55,29,
3377,55,30,
3378,55,31,5
3379,55,32,
3380,55,33,
3381,55,34,
3382,55,35,4.5
3383,55,36,
3384,55,37,
3385,55,38,
3386,55,39,
3387,55,40,
3388,55,41,
3389,55,42,
3390,55,43,
3391,55,44,
3392,55,45,
3393,55,46,5
3394,55,47,
3395,55,48,4
3396,55,49,3.5
3397,55,50,4
3398,55,51,
3399,55,52,
3400,55,53,
3401,55,54,
3402,55,55,
3403,55,56,
3404,55,57,
3405,55,58,
3406,55,59,
3407,55,60,5
3408,55,61,5
3409,55,62,4.5
3410,56,1,
3411,56,2,
3412,56,3,3.5
3413,56,4,
3414,56,5,3
3415,56,6,
3416,56,7,
3417,56,8,
3418,56,9,
3419,56,10,
3420,56,11,3
3421,56,12,
3422,56,13,
3423,56,14,
3424,56,15,
3425,56,16,
3426,56,17,
3427,56,18,
3428,56,19,2.5
3429,56,20,
3430,56,21,2
3431,56,22,
3432,56,23,5
3433,56,24,4
3434,56,25,3.5
3435,56,26,
3436,56,27,
3437,56,28,
3438,56,29,
3439,56,30,
3440,56,31,
3441,56,32,4
3442,56,33,
3443,56,34,
3444,56,35,
3445,56,36,
3446,56,37,
3447,56,38,
3448,56,39,
3449,56,40,
3450,56,41,
3451,56,42,
3452,56,43,
3453,56,44,
3454,56,45,
3455,56,46,
3456,56,47,
3457,56,48,
3458,56,49,
3459,56,50,
3460,56,51,
3461,56,52,
3462,56,53,
3463,56,54,
3464,56,55,
3465,56,56,
3466,56,57,
3467,56,58,
3468,56,59,
3469,56,60,4
3470,56,61,4
3471,56,62,4.5
3472,57,1,
3473,57,2,
3474,57,3,
3475,57,4,
3476,57,5,
3477,57,6,
3478,57,7,
3479,57,8,
3480,57,9,
3481,57,10,
3482,57,11,
3483,57,12,
3484,57,13,
3485,57,14,
3486,57,15,
